Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
54568,2IMKLPAZly3UkyFuYlfXKg,Ochre,Lemodie,Vegas,10,343000,False,0.647,0.613,9,-10.48,0,0.0534,0.0038,0.62,0.324,0.385,84.983,4,idm
29111,3zYcdTFPsQrh4az4YY1wmg,Pixel Terror,Millennia,Millennia,53,166800,False,0.339,0.802,7,-5.358,0,0.162,0.0403,0.0,0.284,0.423,200.05,4,dubstep
16667,1TDTGKW2qvGEP0lsjimA3a,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart: A Night of Classics,"Les petits riens, K.app.10 (ballet): 11. Agité",26,42826,False,0.543,0.0657,7,-22.988,0,0.0401,0.954,0.761,0.119,0.579,130.447,4,classical
37151,5HQVUIKwCEXpe7JIHyY734,Snoop Dogg;Wiz Khalifa;Bruno Mars,"Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)",78,207333,True,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,4,funk
5309,1nPhGzTYiBEAHIgtuiwjW1,Hideki Taniuchi,DEATH NOTE Original Soundtrack,Death Note,44,190080,False,0.353,0.323,8,-4.171,1,0.039,3.82e-05,0.837,0.154,0.208,134.852,4,anime
52566,0Vr5DJC7aJvk0uYROgGPU0,Railbenders,Showdown,Leavin' Song,13,144293,False,0.643,0.8,9,-6.585,1,0.04,0.0704,0.000119,0.105,0.895,116.997,4,honky-tonk
79174,7vd1j4IDTU0koES9M8dvBQ,Yiruma,Yiruma 3rd Album 'From The Yellow Room' (The Original & the Very First Recording),Kiss The Rain,61,260653,False,0.56,0.0519,8,-22.616,1,0.0423,0.99,0.905,0.117,0.182,132.691,4,piano
8823,7ISL3LO8AWP3fKIXunvqTa,Wolfmother,Wolfmother,Joker And The Thief,68,280466,False,0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,4,blues
95113,398JczUcCEdcGOW1fY2etR,Azucar Negra,Cumbias Dinamiteras,Mi Cucu (My Toot Toot),38,236026,False,0.829,0.896,7,-3.847,1,0.0526,0.47,0.000925,0.0664,0.956,104.952,4,salsa
83251,7cmpWAZsamIlIiyU1aMGZD,Martin Garrix;Brooks,Quantum,Quantum,57,178593,False,0.627,0.902,6,-5.149,0,0.0384,0.0105,0.952,0.0997,0.135,128.021,4,progressive-house
70374,4eNeCUAnq5XuXwGanJb8qi,F.I.R.,飛兒樂團,你的微笑,52,261493,False,0.664,0.929,10,-3.99,0,0.0389,0.0179,0.0,0.123,0.717,123.997,4,mandopop
100890,3cnCRVlwOYxzWJR27y0sc8,Los Auténticos Decadentes,Somos (En Vivo),El Gran Señor - En Vivo,34,197053,False,0.682,0.81,8,-7.056,1,0.0608,0.151,0.0,0.708,0.881,98.952,4,ska
43842,4eJWCk29ncUfVWmQVHD4iL,Jéssica Augusto,Ao Vivo,Por Me Amar (Ao Vivo),24,208043,False,0.535,0.672,7,-5.995,0,0.0303,0.112,1.89e-06,0.951,0.134,107.872,4,groove
76524,329q89WEzxSO0TQ0AA2WC7,Lara Fabian,Nue,Je Suis Mon Coeur,22,346840,False,0.303,0.187,8,-12.192,0,0.0332,0.96,0.000479,0.0975,0.0477,86.147,4,opera
15125,4Et6tUEO7biKxZEfJXpNj1,Tom Odell;Tiësto,Another Love (Tiësto Remix),Another Love - Tiësto Remix,75,185365,False,0.79,0.764,4,-4.685,0,0.0737,0.0836,0.0871,0.132,0.473,123.046,4,chill
113862,6gNcKZEw76aqNTq6aV2yug,Mantra Deva,"Mantra para Limpiar las Malas Energías - Limpieza del Aura, del Espiritu y el Cuerpo",Harmonia,22,354000,False,0.177,0.17,3,-30.298,0,0.0443,0.971,0.957,0.102,0.243,136.492,3,world-music
84446,0IVFvmvdHebQ4t8KMKIk48,Wishbone Ash,Best 70s Rock Tunes,Ships In The Sky,0,179666,False,0.419,0.289,7,-12.532,0,0.0283,0.134,0.000757,0.174,0.236,143.901,3,psych-rock
95174,1InR2wBoyQ2O1ffrqodyHj,Gilberto Santa Rosa,"Debut y Segunda Tanda, Vol.1",FOR SALE,34,283693,False,0.783,0.89,10,-2.512,0,0.0849,0.638,0.000164,0.209,0.78,96.079,4,salsa
107861,7LeIYh4gDj5l8mJ7kNsHIv,Great Good Fine Ok,Take It or Leave It,Take It or Leave It,46,183468,False,0.69,0.753,6,-3.83,1,0.0555,0.162,0.0,0.0718,0.931,148.024,4,synth-pop
74746,3qNERYCjkBFyhYUNh4Hl9K,Maria Bethânia,As Grandes Décadas Da Música Popular Brasileira,Carcará,39,163160,False,0.653,0.679,11,-7.354,0,0.0714,0.673,0.000441,0.608,0.877,130.964,4,mpb
52054,4We2klj4SyKj34z01FzZpN,Frankie Carle,Frankie Carle at the Piano the Golden Touch,I'm in the Mood for Love,21,163815,False,0.603,0.0648,0,-21.463,1,0.0415,0.982,0.816,0.0739,0.518,104.33,4,honky-tonk
81344,6SKTHwAjQ2sEJSEcSm2N3v,Justin Bieber,pov: you have a holly jolly christmas,Santa Claus Is Coming To Town,0,216720,False,0.639,0.836,0,-4.878,0,0.048,0.027,0.0,0.283,0.814,104.998,4,pop
43079,7p70mJgsTpmjzS4Qh50tEa,Kideko;Armand Van Helden,House Anthems,The Fire,1,176190,False,0.707,0.944,9,-3.967,1,0.0349,0.0174,0.0765,0.429,0.819,125.944,4,groove
41254,1eVYwIlxbOgSiiD0uvEhSy,HIM,Greatest Love Songs Vol. 666,Wicked Game,45,233733,False,0.513,0.872,9,-4.921,1,0.0481,0.00235,6.11e-05,0.0807,0.525,120.399,4,goth
28650,4yNoaxUJjnP50AXYoAZx4S,Flux Pavilion;Matthew Koma,Tesla,Emotional,51,235275,False,0.335,0.865,11,-4.672,0,0.0944,0.0027,0.276,0.107,0.411,149.85,4,dub
69612,5GgUvrnmNeJFQifGe5Ywpu,Talitha.;Yewy,"hi, i like you.",comeoutside,52,187898,False,0.758,0.395,11,-9.447,1,0.0572,0.225,4.39e-05,0.0936,0.264,101.977,4,malay
12173,2FgDWCqMCIAATvqr9ozeYm,Hins Cheung,Urban Emotions,櫻花樹下,54,249986,False,0.415,0.498,9,-5.022,1,0.0278,0.659,0.0,0.197,0.3,143.68,4,cantopop
66616,64GsnetcIc9alVvgdBZss8,Lil' Ron Ron,Season 6 Theme Song,Season 6 Theme Song,11,90409,False,0.919,0.512,5,-9.73,0,0.237,0.388,0.00289,0.0472,0.903,127.46,4,kids
38765,6VNRBXV7lQz9VAHhsfYkrE,The Heavy,The Glorious Dead,Can't Play Dead,44,260180,True,0.603,0.82,4,-6.145,0,0.051,0.000506,2.34e-06,0.13,0.408,103.907,4,garage
47144,3Kk30svEH2XoNsEvM3jyOP,Los Prisioneros,Modo trabajación,Corazones Rojos,0,211626,False,0.775,0.507,2,-9.289,0,0.165,0.0015,3.34e-06,0.0677,0.752,92.229,4,hard-rock
82216,0AORZyIRAwcDMfCuo4uVAl,Screeching Weasel,The Awful Disclosures Of Screeching Weasel,All Stitched Up,29,77600,False,0.4,0.914,0,-5.275,0,0.0377,3.15e-05,0.0322,0.0879,0.947,194.954,4,power-pop
110010,1NM2NUzlN9SY8z5k4ZfRJB,Armin van Buuren;Hardwell,Ping Pong (Hardwell Remix),Ping Pong - Hardwell Remix,55,180923,False,0.575,0.985,6,-3.493,1,0.0747,0.00379,0.155,0.0471,0.0762,129.956,4,trance
60134,0nW2wq9wJr4ZYoG0RXxanT,Chronic Law;Java,Me Alone,Me Alone,29,188387,True,0.633,0.532,1,-8.257,1,0.493,0.446,0.0,0.183,0.417,125.752,5,j-dance
2540,6kykAmLzRQI5ozXjujslWo,The Shins,Home For Christmas 2022,Wonderful Christmastime,0,146520,False,0.634,0.689,11,-5.406,1,0.0307,0.0109,0.0,0.114,0.899,140.071,4,alt-rock
30841,1moFkZDqcjQNeXtyoanLHv,Armin van Buuren,Balance,Blah Blah Blah,66,183518,False,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,4,edm
106298,7vS7GvFhyN6kzj409RJbuA,Björn Rosenström,Glove Sex Guy,Nu du kärring,42,218333,False,0.782,0.624,4,-8.189,1,0.0779,0.602,0.0,0.097,0.759,108.621,4,swedish
42300,1fgDQdYHuJTay56xowS9Mq,Bandit,Warsaw,New Rochelle,14,31533,True,0.307,0.998,11,-3.373,0,0.247,0.000168,0.0629,0.146,0.271,140.512,1,grindcore
9527,0blRKZuaGlLtbdo2wgiIK1,Isadora Pompeo,Primeira Canção (Música dos Passarinhos),Primeira Canção (Música dos Passarinhos),45,193453,False,0.784,0.427,2,-9.073,1,0.0356,0.473,0.0,0.225,0.607,125.928,4,brazil
56526,5srKMwXoeyrRnyTnNbpgIW,UPSAHL,People I Don't Like,People I Don't Like,69,142765,True,0.747,0.573,11,-6.562,0,0.295,0.268,0.0,0.302,0.551,90.036,4,indie-pop
92150,7caj6X6NMX3tlhWnu1du6V,Ritchie Valens,Ritchie Valens,We Belong Together,69,116626,False,0.684,0.247,5,-13.71,1,0.0281,0.872,0.000166,0.113,0.768,106.522,3,rockabilly
86810,1meHGUDs9KxEuQv5FaQoGc,V-Osasto,Kellokosken Prinsessa,Kellokosken Prinsessa,37,158500,False,0.385,0.875,0,-7.3,1,0.0464,0.000409,4.41e-05,0.341,0.445,164.684,4,punk
41284,3HTxEfqYewjSrhtRtuUMuz,Type O Negative,Dead Again,Some Stupid Tomorrow,28,260956,True,0.287,0.932,9,-7.727,1,0.231,0.00817,0.000673,0.556,0.066,131.458,3,goth
113890,65n35kzA6UNsvxrsrIIw0Y,Darlene Zschech,In Jesus' Name: A Legacy of Worship & Faith,At the Cross,35,409023,False,0.319,0.412,4,-7.529,1,0.0308,0.509,0.0,0.253,0.148,139.661,4,world-music
109530,1vdOhOjEDqQxKtvAcyyXuA,Kyoko Koizumi,艶姿ナミダ娘,艶姿ナミダ娘,29,257677,False,0.76,0.826,6,-7.248,0,0.0395,0.284,0.000723,0.0664,0.935,147.758,4,techno
29886,09cjJ0fVtux99nzWkbcJJj,Varien,Pick Your Poison Vol. 01,Future Funk,36,122035,False,0.653,0.88,8,-7.711,0,0.129,0.0308,0.622,0.0813,0.227,100.042,4,dubstep
86126,4sO7A5yF6SfqiHeINS61DE,Yeah Yeah Yeahs;A-Trak,Halloween Party 2022,Heads Will Roll - A-Trak Remix,0,383893,False,0.738,0.607,8,-3.933,0,0.0845,0.00746,0.324,0.0699,0.78,131.982,4,punk
100725,5oxZ8dVWzEAGagfzn54EL4,Guachupé,El Club del Amigo,Tafalla,34,219040,False,0.491,0.746,9,-3.455,1,0.0352,0.32,0.0,0.13,0.67,183.852,4,ska
76149,3D3rIGXmKvrnB130RGuQwG,Elaine Paige,Holly Jolly Christmas,I Believe in Father Christmas,0,210466,False,0.61,0.182,2,-19.318,1,0.0322,0.395,7.18e-06,0.0774,0.207,112.503,4,opera
10850,5K09dIo3e7CUFsiHTM4tUp,OnDaMiKe,Holla,Holla - VIP Mix,27,213070,False,0.725,0.974,0,-2.002,1,0.0491,0.0191,0.82,0.104,0.537,127.009,4,breakbeat
10253,6u1V9A9PKae4gLUn402jFz,The Prodigy,Invaders Must Die,Warrior's Dance,7,313333,False,0.579,0.989,5,-5.035,0,0.138,0.0128,0.792,0.694,0.0755,137.053,4,breakbeat
87975,3w5x1B7KOXuZ1zUZANmyn4,Preto no Branco;Kennto,Ninguém Explica Deus (Preto no Branco) [Kennto Remix],Ninguém Explica Deus (Preto no Branco) [Kennto Remix],41,173280,False,0.64,0.903,4,-6.138,0,0.171,0.0197,0.000142,0.167,0.38,125.095,4,r-n-b
30143,1JaKuvkBdcr6ym021X2Pq6,Avicii;Agnes;Vargas & Lagola,pov: it's 2019,Tough Love,0,191248,False,0.402,0.755,8,-4.837,1,0.043,0.143,0.0,0.357,0.622,108.17,4,edm
46760,2XR0hf4rfXj5QrXKxE0Xcx,Unexist,Fuzz & Fight / Rottweiler,Rottweiler,18,182068,True,0.402,0.959,4,-1.762,1,0.181,0.136,0.158,0.0843,0.574,174.163,4,happy
84328,6uU0Hu8oVk9gBihokcrDMH,Pink Floyd,Meddle,One of These Days,55,354613,False,0.381,0.508,4,-15.094,1,0.0465,0.00613,0.846,0.535,0.403,103.804,4,psych-rock
2660,5d9RSSwDvlTyuwfmeafUah,Phil Wickham,Living Hope,Living Hope,55,327000,False,0.292,0.535,3,-6.892,1,0.0393,0.0355,0.0,0.0977,0.316,143.949,4,alt-rock
12326,1uPqPkskD46HfOd5aMbyG0,my little airport,I ALSO DON'T KNOW (Live),因講了出來 - Live,31,161992,False,0.596,0.563,9,-10.738,1,0.0349,0.524,0.00205,0.701,0.646,117.285,4,cantopop
11793,26uDUal1TkjwwOaQQt1Uwy,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),Tea For The Tillerman,57,65946,False,0.439,0.0675,0,-16.963,1,0.108,0.737,1.2e-05,0.0821,0.55,170.225,3,british
103675,4TFI0lmmt6UyMU8RAgVU4a,Tamia,21st Century Soul Grooves & Slow Jams,Officially Missing You,0,242466,False,0.475,0.407,4,-9.239,0,0.0368,0.247,0.0,0.144,0.226,178.261,4,soul
29314,3PIFvuzwRjfQgxtr9QwlVJ,Sikdope;Gentlemens Club;Tima Dee,Ballin,Ballin,54,184615,False,0.724,0.913,10,-6.04,0,0.0564,0.0914,0.0103,0.105,0.584,130.075,4,dubstep
75895,5NADCgGzUu2KZAkKzr6AGJ,George Winston,Remembrance: A Memorial Benefit (Special Edition),Where Are You Now,20,241415,False,0.498,0.133,6,-22.306,1,0.0529,0.925,0.906,0.107,0.0385,126.194,4,new-age
113722,5ecN8ysoiyCrdGmUyyEOba,for KING & COUNTRY,Burn The Ships,Never Give Up,47,226373,False,0.59,0.782,9,-5.638,1,0.123,0.0107,1.12e-05,0.0484,0.352,177.811,4,world-music
96530,1f0FYo2ou3wnQwnBfnXxzE,Diogo Nogueira;Zeca Pagodinho,Alma Brasileira (Ao Vivo / Edição Especial),Paixão Além Do Querer / Quem Vai Chorar Sou Eu - Ao Vivo,38,241257,False,0.481,0.725,9,-6.621,1,0.0338,0.736,0.0,0.208,0.815,94.909,4,samba
79341,5ZGWsBCqC79v1NyNnTQeUZ,Billy Joel,Live at Yankee Stadium,"Goodnight Saigon - Live at Yankee Stadium, Bronx, NY - June 1990",33,441440,False,0.321,0.778,0,-3.929,1,0.0521,0.603,1.51e-06,0.953,0.226,119.691,4,piano
86841,3iSt8hTzeb5SKdHLVwTFcc,Köttgrottorna,Sanningens Morgon,Älska Mig,37,185933,False,0.646,0.728,1,-6.266,0,0.0346,0.0515,0.0,0.127,0.805,105.696,4,punk
11526,4zoQ3EqopTIGmK2c2rPV5t,Jeff Beck,Blow By Blow,Cause We've Ended as Lovers,53,342066,False,0.549,0.294,0,-13.181,0,0.0337,0.144,0.798,0.108,0.145,115.294,4,british
21745,3RsE7pghvnO2zciqBp7Wt6,Shamanes Crew,Antología,Chica De La Disco,28,226868,False,0.767,0.755,7,-7.302,1,0.259,0.0468,0.0,0.118,0.822,177.991,4,dancehall
110733,2glojqSUlUzBiTLQqn425l,Tristan;Raja Ram,The Tristan Collection,Take A Trip,33,396387,False,0.592,0.939,0,-4.518,1,0.0711,0.00012,0.631,0.663,0.215,148.039,4,trance
74594,0rwES3EzICSovqZsrZpImi,Maria Bethânia,"Tempo, Tempo, Tempo, Tempo (ao Vivo)",Oração Ao Tempo - Ao Vivo,41,186083,False,0.374,0.334,7,-10.399,1,0.105,0.78,0.0,0.675,0.333,75.696,4,mpb
39941,5zIirF26uo4nQihFHhSkDf,Jürgen Drews;Matthias Reim,Karneval Klassiker,Ich bau dir ein Schloss,0,186946,False,0.678,0.995,3,-4.599,1,0.0681,0.076,0.0,0.379,0.742,130.013,4,german
22222,2rRR9o5zjuSUwrspfyXKPr,I AM,Eternal Steel,Heaven on Earth,27,209346,False,0.185,0.937,5,-2.979,1,0.0799,8.28e-05,0.862,0.125,0.0599,80.13,4,death-metal
32148,42mDqJTTQW6adKYflnauIE,LCD Soundsystem;Soulwax,Dance Dance Dance,Get Innocuous! - Soulwax Remix,0,601240,False,0.667,0.997,0,-5.832,1,0.0457,0.0745,0.744,0.241,0.693,117.999,4,electronic
88482,4WxMqMk1waoa4nCUZlBuJE,Kevin Roldan,Reggeaton Imperdible,PPP,0,129332,False,0.798,0.625,4,-6.83,1,0.13,0.383,3.33e-05,0.125,0.774,92.994,4,reggae
53242,2r9hCNjupNy2C2g3r6SNz6,Ina Wroldsen;Alan Walker,Strongest (Alan Walker Remix),Strongest (Alan Walker Remix),66,210285,True,0.722,0.787,0,-4.013,1,0.0734,0.0785,6.46e-06,0.124,0.852,92.022,4,house
92926,5YO6FmBuCpd5HJvT1GCYnc,Big Daddy & Rockin' Combo,Runaway,Runaway,23,166920,False,0.615,0.799,7,-8.019,1,0.0375,0.0251,0.00292,0.125,0.715,75.003,4,rockabilly
65952,5cet87CL7mxBnBdnIbdHRy,Jubin Nautiyal;Raaj Aashoo,Ganesha,Ganesha,43,160604,False,0.69,0.941,1,-5.02,0,0.0798,0.135,0.0,0.22,0.52,137.989,4,k-pop
52602,6UwVUhHjGfPTfqhFxwFB5t,Vernon Oxford,By Public Demand,She's Always There,11,190373,False,0.602,0.354,9,-11.141,1,0.0279,0.749,0.00211,0.0652,0.67,103.494,4,honky-tonk
16461,32oNW9BTi1eUD0FgDBHStq,M. S. Subbulakshmi;Radha Viswanathan,"Sri Venkateswara Balaji Pancharatnamala,Vol. 3",Hanuman Chalisa,33,596695,False,0.543,0.311,8,-11.237,1,0.087,0.991,0.109,0.821,0.624,107.767,4,classical
44653,5beFyfeOIzT9TDplsRbnTT,The Exies,A Modern Way of Living With The Truth,Stray,50,216386,False,0.185,0.779,0,-4.295,0,0.0541,0.00137,1.23e-06,0.0944,0.263,159.076,4,grunge
35249,7Fe2hIvOFf1kwAIRavM66g,Limão Com Mel;Vitor Fernandes,Estúdio Limão,Toma Conta de Mim,44,180526,False,0.578,0.802,7,-5.521,1,0.0926,0.455,3.15e-05,0.0591,0.611,94.931,4,forro
96362,56Dd9uTfY7Ea9tZPUibgtC,Martinho Da Vila,Série Acervo - Martinho Da Vila,Casa de Bamba,42,145173,False,0.746,0.711,7,-8.219,1,0.184,0.228,0.0,0.133,0.975,90.035,4,samba
89810,62o8KoI44JfN7aYxgTnPvh,Maluma,Mala Mía,Mala Mía,65,183752,False,0.749,0.752,6,-4.883,1,0.345,0.31,0.0,0.232,0.901,180.049,4,reggaeton
61555,6Z2igqMvzGGjvQq2vfyolf,Philosophy no Dance,ウォータープルーフ・ナイト,ウォータープルーフ・ナイト,21,203033,False,0.622,0.93,5,-4.567,1,0.0378,0.0131,0.00675,0.2,0.666,130.047,4,j-idol
57862,25jpyDVM8HFfNuos94WiE0,Sajjan Raj Vaidya,Ek Sarvanaam,Ek Sarvanaam,47,227586,False,0.624,0.348,6,-13.64,1,0.0291,0.591,0.000704,0.124,0.637,116.04,4,indie
68216,0JEHtQP8OymO9fIUEZX5KF,Jhayco;Anuel AA,Perreo en Halloween,Ley Seca,3,263666,False,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,latino
11207,0FzGKD3N0jK6nNOyOJBvNG,The Beatles,Love,While My Guitar Gently Weeps,53,226756,False,0.417,0.163,5,-14.445,1,0.0369,0.676,0.000211,0.112,0.216,122.61,4,british
90521,7o1GLuVk1AEYyd10zoD6bg,Sonora Maracaibo,Mis Mejores 20 Exitos,Nayla,31,167333,False,0.689,0.338,2,-8.908,0,0.038,0.681,0.000604,0.317,0.608,118.58,4,rock-n-roll
61789,5GbcYMmkbo4GBdi4I56tAa,Flower,Flower,Fadeless Love,18,270280,False,0.651,0.898,1,-4.035,1,0.0397,0.0113,0.028,0.267,0.416,100.005,4,j-idol
7124,0lymHeBCqixgmOx9bU3teB,Split Lip Rayfield,Never Make It Home,Used To Call Me Baby,30,214213,False,0.469,0.783,7,-6.722,1,0.0348,0.298,0.000117,0.266,0.826,187.124,3,bluegrass
94252,3nuFetWG4SIUiQ5a7ZIpqi,Kuzu Mellow,Sunflower Feelings,Sunflower Feelings,63,88644,False,0.824,0.448,0,-14.694,1,0.0953,0.754,3.4e-05,0.126,0.565,129.989,4,sad
85768,42LrSqMydgRvWOf5rYNJqO,PXNDX,La Revancha Del Principe Charro,Doble Gracias,35,165373,False,0.506,0.943,8,-3.504,1,0.055,0.00788,0.0,0.0267,0.793,111.21,4,punk-rock
104992,7H0PDJwUMTdwQEBb3gXMeI,Café Quijano,La taberna del Buda,Desde Brasil,56,232640,False,0.631,0.879,6,-5.476,0,0.0324,0.329,0.000378,0.0805,0.847,156.12,4,spanish
101373,5uwTHBWJ9N8TpBfTiOKZgs,Ocean Sounds XLE Library,Baby White Noise Sleep,Waves And Wind,39,78821,False,0.253,0.503,1,-22.325,1,0.0542,0.606,0.989,0.457,1e-05,98.513,3,sleep
10724,3UZerOmd6rdn8b03pweiWl,Deekline;Wizard,"Back up, Coming Through",Fire,11,404320,False,0.719,0.661,6,-9.82,0,0.0668,0.0215,0.000119,0.0967,0.704,135.996,4,breakbeat
25860,1Xv5gWWSw4S482x6NKaC7C,Jacek Stachursky,Angelina,Angelina,30,199750,False,0.792,0.734,4,-4.837,0,0.0324,0.427,0.0,0.114,0.611,120.018,4,disco
304,33SH8ZC36EzoRstHbaFE72,Boyce Avenue;Sarah Hyland,"Cover Sessions, Vol. 4",Closer,54,244188,False,0.694,0.471,8,-8.62,1,0.0281,0.411,0.0,0.233,0.466,95.003,4,acoustic
45192,7tdRtYANnZ4hE0hNZoOWsd,George Dalaras;Eleni Vitali,Pesto Gia Mena,Pes to gia mena (feat. Eleni Vitali),29,269386,False,0.518,0.665,2,-5.886,1,0.0411,0.317,0.0,0.101,0.459,108.059,4,guitar
95844,7nP1xAbR6A5zyR7HFjuaDQ,Bobby Valentin,Bobby Valentin,Libro de Amor,28,342426,False,0.714,0.528,6,-12.825,1,0.0382,0.629,0.000484,0.106,0.899,91.742,4,salsa
97843,0e0ePOulGI6SzoAwBW5fcy,Bruno & Marrone,Studio Bar (Ao Vivo Em Uberlândia / 2018 / Vol. 2),Te Amar Foi Ilusão - Ao Vivo Em Uberlândia / 2018,44,205410,False,0.589,0.649,0,-4.925,1,0.0355,0.355,0.0,0.823,0.717,159.901,4,sertanejo
66443,6PDQQChY0Jz7440TTgsfOz,Mini Pop Kids,Mini Pop Kids 18,Stuck with U,12,215826,False,0.541,0.42,8,-6.341,1,0.0527,0.289,0.0,0.068,0.349,178.999,3,kids
28857,1xZsXDIGuqUTFRVJ15B3bf,ILLENIUM;Sound Remedy;Dana Salah,Ashes,Spirals,40,361500,False,0.218,0.557,1,-5.497,1,0.0359,0.0192,1.62e-06,0.185,0.0584,139.804,4,dub
96852,70ctQzBQmXnX5lnHfm2EFp,Gilberto Gil,Refazenda,Ela,37,175760,False,0.643,0.886,0,-8.651,1,0.0536,0.226,0.0,0.0461,0.961,86.247,4,samba
55986,6C03gklNCQFyrZzm9NMzzn,Sanah Moidutty,Karimizhi Kuruviye (Recreated Version),Karimizhi Kuruviye - Recreated Version,42,246000,False,0.558,0.398,2,-8.19,0,0.0564,0.898,7.81e-06,0.0947,0.171,80.217,4,indian
62640,1QseUPpVi2aVXUJGWmkRle,TEE,片方の未来 (produced by 清水翔太),片方の未来 (produced by 清水翔太),38,260666,False,0.663,0.474,1,-5.683,1,0.0353,0.313,0.0,0.0926,0.339,86.018,4,j-pop
28878,3GKa3RctO1YHniUDerjAij,Tritonal,Tritonia 399,"Tritonia (Tritonia 399) - Coming Up, Pt. 1",22,37533,False,0.852,0.684,1,-12.282,1,0.349,0.0124,0.0,0.122,0.48,125.93,3,dub
84747,17Ya2vsIJmIekLf9L0Izmw,The Reverend Horton Heat,Lucky 7,Like A Rocket,28,163826,False,0.462,0.942,7,-3.165,1,0.034,8.32e-05,6.19e-06,0.881,0.672,103.974,4,psych-rock
107792,0YUZNLz04DGNiV9BQGhybh,Synapson;Sirius Trema,Convergence,Control (feat. Sirius Trema),24,238720,False,0.54,0.834,0,-6.942,1,0.0531,0.0917,0.00282,0.158,0.377,117.086,4,synth-pop
89867,75sMhi81W5Tw2AGlOGATuy,Farruko;David Guetta,Pepas (David Guetta Remix),Pepas - David Guetta Remix,56,264888,True,0.691,0.752,7,-6.103,1,0.0522,0.00753,0.178,0.098,0.0465,126.983,4,reggaeton
97219,1768OwieH9m0xC2xHt3vOY,Pedro Paulo & Alex;Dj Kevin,Na Cama Ela É Bruta,Na Cama Ela É Bruta,49,188427,True,0.86,0.797,9,-3.618,0,0.085,0.381,0.0,0.0875,0.724,130.996,4,sertanejo
59397,3hTbZfEiLxWgaaH1Ld03ja,Alireza Mashayekhi;Layla Ramezan,"Mashayekhi: Sheherazade ""Layla Ramezan Plays 100 Years of Iranian Piano Music, Vol.2""",The Fury,0,129000,False,0.377,0.0554,10,-20.891,1,0.0518,0.969,0.755,0.0595,0.066,140.067,5,iranian
58640,1aL399KnfueCuX3gPML2Rp,Ophidian,Dominator 2022 (Hell Of A Ride),Dark Euphoria (Official Masters Of Hardcore Austria 2022 Anthem),24,210000,False,0.367,0.995,1,-0.624,1,0.464,0.2,0.000384,0.391,0.225,183.007,4,industrial
21518,7Mm6Ji15oIfpONMyNjkkPo,Mwuana,Triller,Ja Må Ja Leva,32,231962,True,0.705,0.636,4,-5.97,0,0.105,0.187,0.0,0.0968,0.351,151.108,4,dancehall
101068,2Uni0PRHJpwW83AFsEJZtF,Nature Sounds,Sleep Rain Sounds,Night Rain for Sleep,0,128190,False,0.166,0.998,11,-27.053,0,0.0403,0.993,0.646,0.952,1e-05,81.46,4,sleep
8853,5b3C40EzC5DBit14cLfby8,Nazareth,2XS,Dream On,23,204826,False,0.405,0.482,2,-6.484,1,0.0272,0.148,0.0,0.0816,0.449,148.64,4,blues
85815,2hMFkTRHfUn9QShgYLsTWb,Allison,120 Km/Hr.,Vamos Otra Vez,37,221066,False,0.493,0.956,0,-2.228,1,0.115,0.00535,0.0,0.316,0.418,180.002,4,punk-rock
86420,4Bm9mh2IiaMU77PuIqIvsR,2 minutos,No Estés Triste,No Estés Triste,43,226041,False,0.572,0.958,0,-5.136,1,0.0709,0.00818,9.75e-06,0.394,0.36,99.963,4,punk
34204,1Mk9ou2m6hsEZJYuNRJFpO,Matt Hartke,London's Song,London's Song,65,178573,False,0.562,0.266,4,-14.852,1,0.0409,0.928,0.000626,0.0983,0.493,88.968,4,folk
110900,4K6cLLpCAIsDzFlBycfkde,Sesto Sento,La Españolita,My Trip To Fantasy - Mandragora Remix,38,321176,False,0.718,0.583,10,-8.11,1,0.0503,0.0162,0.858,0.261,0.438,136.003,4,trance
86208,1fJFuvU2ldmeAm5nFIHcPP,blink-182,Take Off Your Pants And Jacket,First Date,77,171533,False,0.579,0.928,0,-4.344,1,0.0411,0.000715,0.0,0.18,0.882,95.594,4,punk
73971,7EnSPleg0AXdNSYTXsosgU,Dale Howard,Big T,User,18,182000,False,0.803,0.727,11,-11.09,1,0.0875,0.000999,0.54,0.144,0.345,128.001,4,minimal-techno
6412,2O03PVLpxzIX3D8k2fJwRn,Obscurity,Vintar,Naglfar,20,257553,False,0.424,0.998,5,-3.692,0,0.0947,1.3e-05,0.251,0.278,0.0406,147.964,4,black-metal
108214,7bM9a9Dh16B7VcFjXedGES,Carlos Gardel,La Historia Completa De Carlos Gardel - Volumen 30,Tiempos Viejos,24,165733,False,0.694,0.197,8,-13.727,1,0.369,0.995,0.231,0.188,0.409,67.689,3,tango
